,Unnamed: 0,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,tweet words,links,replies_sentance,Negative words,Positive words,Sentiment Score
960,18,"Looking forward to @MTCBATA’s release of an integrated regional transit map for the public to comment on!

Mapping is the easy part; integrating fares, service + branding to make the experience of transit as seamless as the map makes it look is the greater challenge #governance https://t.co/u6fvf5lr5H ",2019-08-22 19:15:00,1031.0,10.0,0.0096993210475266,1.0,[['@MTCBATA’s']],6.0,1.0,0.0,"['a', 'al', 'all', 'am', 'an', 'and', 'ap', 'ar', 'are', 'as', 'at', 'b', 'ba', 'bl', 'br', 'c', 'ce', 'ch', 'co', 'com', 'd', 'di', 'e', 'ea', 'ed', 'eg', 'el', 'en', 'er', 'es', 'ex', 'f', 'fa', 'far', 'fo', 'for', 'g', 'ge', 'gi', 'go', 'gr', 'h', 'he', 'http', 'i', 'ic', 'ie', 'in', 'io', 'is', 'it', 'k', 'ke', 'l', 'le', 'les', 'less', 'll', 'll', 'lo', 'look', 'looking', 'lr', 'm', 'ma', 'make', 'makes', 'me', 'ml', 'mt', 'n', 'na', 'nc', 'nd', 'ng', 'ns', 'nt', 'o', 'of', 'ok', 'om', 'on', 'oo', 'or', 'over', 'p', 'par', 'part', 'pe', 'per', 'pi', 'pp', 'ps', 'pu', 'r', 'ra', 'ran', 'rd', 're', 'ri', 'rn', 'rt', 'rv', 's', 'se', 'si', 'ss', 'sy', 't', 'tc', 'te', 'th', 'the', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'v', 've', 've', 'w', 'wa', 'x', 'y']",https://t.co/u6fvf5lr5H,"['Looking', 'forward', 'to', '@MTCBATA’s', 'release', 'of', 'an', 'integrated', 'regional', 'transit', 'map', 'for', 'the', 'public', 'to', 'comment', 'on!\n\nMapping', 'is', 'the', 'easy', 'part;', 'integrating', 'fares,', 'service', '+', 'branding', 'to', 'make', 'the', 'experience', 'of', 'transit', 'as', 'seamless', 'as', 'the', 'map', 'makes', 'it', 'look', 'is', 'the', 'greater', 'challenge', '#governance', 'https://t.co/u6fvf5lr5H', '']","['nan', 'ding', 'grate', 'grating', 'in', 'the', 'vice']","['nan', 'all', 'art', 'as', 'ease', 'easy', 'fare', 'for', 'forward', 'go', 'great', 'hall', 'in', 'integrate', 'integrated', 'make', 'of', 'ok', 'on', 'over', 'release', 'seamless', 'service', 'the', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",47.976897689768975
961,19,"The fact that Caltrans is essentially opposing #SB127 - a bill that requires complete streets - by providing absurd cost estimates is yet another example of why we need transpo governance reform. We need state+regional institutions whose mandate is to move *people*, not just cars https://t.co/8N4ciH4JWs ",2019-08-22 00:23:00,4385.0,66.0,0.0150513112884834,10.0,[],39.0,2.0,0.0,"['a', 'ab', 'ac', 'act', 'al', 'all', 'am', 'an', 'and', 'another', 'ar', 'at', 'b', 'b1', 'bi', 'bill', 'bs', 'by', 'c', 'ca', 'ce', 'ci', 'co', 'com', 'ct', 'd', 'da', 'date', 'di', 'e', 'ed', 'ee', 'ef', 'eg', 'en', 'eo', 'eq', 'er', 'es', 'est', 'et', 'ex', 'example', 'f', 'fa', 'fo', 'for', 'g', 'gi', 'go', 'h', 'he', 'her', 'ho', 'http', 'hy', 'i', 'ia', 'id', 'ih', 'il', 'im', 'in', 'io', 'ir', 'is', 'it', 'j', 'ju', 'just', 'l', 'le', 'let', 'll', 'll', 'lt', 'm', 'ma', 'mo', 'move', 'n', 'na', 'nc', 'nd', 'ne', 'need', 'ng', 'no', 'not', 'ns', 'nt', 'o', 'of', 'om', 'on', 'op', 'or', 'os', 'ot', 'other', 'over', 'p', 'pe', 'pl', 'po', 'pp', 'pr', 'ps', 'q', 'qu', 'r', 'ra', 'ran', 'rd', 're', 'ref', 'rm', 'rn', 'ro', 'rs', 's', 'se', 'sent', 'si', 'sp', 'ss', 'st', 't', 'te', 'th', 'that', 'the', 'ti', 'to', 'tp', 'tr', 'ts', 'tt', 'u', 'ui', 'ur', 'us', 'ut', 'v', 've', 've', 'w', 'we', 'who', 'whos', 'whose', 'why', 'x', 'y', 'yet']",https://t.co/8N4ciH4JWs,"['The', 'fact', 'that', 'Caltrans', 'is', 'essentially', 'opposing', '#SB127', '-', 'a', 'bill', 'that', 'requires', 'complete', 'streets', '-', 'by', 'providing', 'absurd', 'cost', 'estimates', 'is', 'yet', 'another', 'example', 'of', 'why', 'we', 'need', 'transpo', 'governance', 'reform.', 'We', 'need', 'state+regional', 'institutions', 'whose', 'mandate', 'is', 'to', 'move', '*people*,', 'not', 'just', 'cars', 'https://t.co/8N4ciH4JWs', '']","['nan', 'absurd', 'ding', 'ill', 'in', 'ire', 'no', 'not', 'sin', 'the']","['nan', 'all', 'complete', 'da', 'essential', 'for', 'go', 'in', 'just', 'mate', 'move', 'need', 'of', 'on', 'over', 'pro', 'qui', 'reform', 'state', 'the', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",43.967213114754095
962,20,@theGreaterMarin @transitmap @kyrilnegoda @City_ID @MTCBATA More of what's in store: https://t.co/rnRINmGv5v ,2019-08-21 17:44:00,323.0,3.0,0.0092879256965944,0.0,"[['@theGreaterMarin'], ['@transitmap'], ['@kyrilnegoda'], ['@City_ID'], ['@MTCBATA']]",3.0,0.0,0.0,"['a', 'an', 'ap', 'ar', 'at', 'b', 'ba', 'c', 'ci', 'cit', 'co', 'd', 'da', 'e', 'ea', 'eg', 'er', 'f', 'g', 'go', 'gr', 'h', 'he', 'http', 'i', 'id', 'il', 'in', 'it', 'k', 'l', 'ln', 'm', 'ma', 'mg', 'mo', 'more', 'mt', 'n', 'ne', 'nr', 'ns', 'o', 'od', 'of', 'or', 'p', 'ps', 'r', 'ra', 'ran', 're', 'ri', 'rm', 'rn', 's', 'si', 'st', 't', 'tc', 'te', 'th', 'the', 'tm', 'to', 'tp', 'tr', ""t's"", 'tt', 'v', 'w', 'what', ""what's"", 'y', 'yr']",https://t.co/rnRINmGv5v,"['@theGreaterMarin', '@transitmap', '@kyrilnegoda', '@City_ID', '@MTCBATA', 'More', 'of', ""what's"", 'in', 'store:', 'https://t.co/rnRINmGv5v', '']","['in', 'mar', 'the']","['da', 'go', 'god', 'great', 'in', 'more', 'of', 'the']",7.972477064220183
963,21,@sheeter @theGreaterMarin @transitmap @MTCBATA @City_ID @SPUR_Urbanist Here's an MTC Staff Report from January which has an earlier version of the map and more info Regional Transit Mapping project:  https://t.co/LFrIaWatPP https://t.co/0dIlkG4jPH ,2019-08-21 17:37:00,1117.0,234.0,0.2094897045658012,2.0,"[['@sheeter'], ['@theGreaterMarin'], ['@transitmap'], ['@MTCBATA'], ['@City_ID'], ['@SPUR_Urbanist']]",6.0,11.0,63.0,"['a', 'af', 'al', 'an', 'and', 'ap', 'ar', 'as', 'at', 'aw', 'b', 'ba', 'c', 'ch', 'ci', 'cit', 'co', 'ct', 'd', 'di', 'e', 'ea', 'ec', 'ee', 'eg', 'ep', 'er', 'et', 'f', 'ff', 'fo', 'fr', 'from', 'g', 'gi', 'gr', 'h', 'has', 'he', 'her', 'here', ""here's"", 'hi', 'http', 'i', 'ia', 'ic', 'id', 'ie', 'il', 'in', 'io', 'is', 'it', 'j', 'k', 'kg', 'l', 'lf', 'm', 'ma', 'mo', 'more', 'mt', 'n', 'na', 'nd', 'ng', 'ni', 'ns', 'o', 'of', 'oj', 'om', 'on', 'or', 'p', 'ph', 'pi', 'po', 'pp', 'pr', 'ps', 'pu', 'r', 'ra', 'ran', 're', 'ri', 'rl', 'rm', 'ro', 'rs', 'rt', 'ry', 's', 'she', 'si', 'sp', 'st', 't', 'tc', 'te', 'th', 'the', 'tm', 'tp', 'tr', 'tt', 'u', 'ur', 'v', 've', 've', 'w', 'wa', 'which', 'y']","https://t.co/LFrIaWatPP, https://t.co/0dIlkG4jPH","['@sheeter', '@theGreaterMarin', '@transitmap', '@MTCBATA', '@City_ID', '@SPUR_Urbanist', ""Here's"", 'an', 'MTC', 'Staff', 'Report', 'from', 'January', 'which', 'has', 'an', 'earlier', 'version', 'of', 'the', 'map', 'and', 'more', 'info', 'Regional', 'Transit', 'Mapping', 'project:', '', 'https://t.co/LFrIaWatPP', 'https://t.co/0dIlkG4jPH', '']","['in', 'lie', 'mar', 'the']","['as', 'ear', 'great', 'in', 'more', 'of', 'on', 'pro', 'the']",8.983870967741936
964,22,"@theGreaterMarin @transitmap @MTCBATA @City_ID @SPUR_Urbanist But, pretty maps and wayfinding do not fix an illogical underlying transit network. To get the most out of better maps, we need more coordinated, connected service, otherwise there's a false promise of connectivity. This requires reforms to #governance (which we're working on!) ",2019-08-21 17:23:00,360.0,8.0,0.0222222222222222,0.0,"[['@theGreaterMarin'], ['@transitmap'], ['@MTCBATA'], ['@City_ID'], ['@SPUR_Urbanist']]",5.0,2.0,0.0,"['a', 'al', 'an', 'and', 'ap', 'ar', 'at', 'ay', 'b', 'ba', 'be', 'better', 'bu', 'but', 'c', 'ca', 'ce', 'ch', 'ci', 'cit', 'co', 'con', 'ct', 'd', 'de', 'di', 'do', 'e', 'ea', 'ec', 'ed', 'ee', 'ef', 'eg', 'eq', 'er', 'es', 'et', 'f', 'fa', 'fi', 'find', 'fix', 'fo', 'for', 'g', 'ge', 'get', 'gi', 'go', 'gr', 'h', 'he', 'her', 'here', ""here's"", 'hi', 'his', 'i', 'ic', 'id', 'il', 'in', 'ir', 'is', 'it', 'iv', 'ix', 'k', 'l', 'll', 'll', 'lo', 'ls', 'm', 'ma', 'mo', 'more', 'most', 'ms', 'mt', 'n', 'na', 'nc', 'nd', 'ne', 'need', 'ng', 'ni', 'nn', 'no', 'not', 'ns', 'o', 'of', 'og', 'om', 'on', 'oo', 'or', 'ord', 'os', 'ot', 'other', 'otherwise', 'ou', 'out', 'over', 'p', 'pr', 'ps', 'pu', 'q', 'qu', 'r', 'ra', 'ran', 'rd', 're', 'ref', 'ri', 'rl', 'rm', 'rn', 'ro', 'rv', 's', 'se', 'si', 'sp', 'st', 't', 'tc', 'te', 'th', 'the', 'there', ""there's"", 'this', 'ti', 'tm', 'to', 'tr', 'tt', 'two', 'u', 'ui', 'un', 'under', 'ur', 'ut', 'v', 've', 've', 'w', 'wa', 'way', 'we', ""we're"", 'which', 'wi', 'wo', 'x', 'y']",,"['@theGreaterMarin', '@transitmap', '@MTCBATA', '@City_ID', '@SPUR_Urbanist', 'But,', 'pretty', 'maps', 'and', 'wayfinding', 'do', 'not', 'fix', 'an', 'illogical', 'underlying', 'transit', 'network.', 'To', 'get', 'the', 'most', 'out', 'of', 'better', 'maps,', 'we', 'need', 'more', 'coordinated,', 'connected', 'service,', 'otherwise', ""there's"", 'a', 'false', 'promise', 'of', 'connectivity.', 'This', 'requires', 'reforms', 'to', '#governance', '(which', ""we're"", 'working', 'on!)', '']","['nan', 'ding', 'false', 'ill', 'illogical', 'in', 'ire', 'lying', 'mar', 'no', 'not', 'the', 'vice']","['nan', 'bet', 'better', 'connect', 'connected', 'for', 'go', 'great', 'in', 'logic', 'logical', 'more', 'most', 'need', 'of', 'on', 'over', 'pretty', 'pro', 'promise', 'qui', 'reform', 'reforms', 'service', 'the', 'under', 'way', 'wise', 'work', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",52.961876832844574
965,23,"@theGreaterMarin @transitmap @MTCBATA @City_ID @SPUR_Urbanist From what we have seen, there will be some big improvements to some to the Bay Area's standard transit maps coming soon, and @MTCBATA certainly deserves credit for moving that forward. ",2019-08-21 17:16:00,297.0,6.0,0.0202020202020202,0.0,"[['@theGreaterMarin'], ['@transitmap'], ['@MTCBATA'], ['@City_ID'], ['@SPUR_Urbanist'], ['@MTCBATA']]",4.0,1.0,0.0,"['a', 'ain', 'an', 'and', 'ap', 'ar', 'are', ""a's"", 'at', 'av', 'ay', 'b', 'ba', 'be', 'bi', 'c', 'ce', 'certain', 'certainly', 'ci', 'cit', 'co', 'com', 'cr', 'd', 'da', 'de', 'di', 'e', 'ea', 'ed', 'ee', 'eg', 'em', 'en', 'er', 'es', 'f', 'fo', 'for', 'fr', 'from', 'g', 'gr', 'h', 'have', 'he', 'her', 'here', 'i', 'id', 'ig', 'il', 'im', 'in', 'is', 'it', 'l', 'll', 'll', 'm', 'ma', 'me', 'mo', 'mt', 'n', 'nd', 'ng', 'ni', 'nl', 'ns', 'nt', 'o', 'om', 'on', 'oo', 'or', 'p', 'pr', 'ps', 'pu', 'r', 'ra', 'ran', 'rd', 're', 'ri', 'rm', 'ro', 'rt', 'rv', 's', 'se', 'see', 'seen', 'si', 'so', 'some', 'soon', 'sp', 'st', 't', 'tc', 'te', 'th', 'that', 'the', 'there', 'tm', 'to', 'tr', 'ts', 'u', 'ur', 'v', 've', 've', 'w', 'wa', 'we', 'what', 'wi', 'will', 'y']",,"['@theGreaterMarin', '@transitmap', '@MTCBATA', '@City_ID', '@SPUR_Urbanist', 'From', 'what', 'we', 'have', 'seen,', 'there', 'will', 'be', 'some', 'big', 'improvements', 'to', 'some', 'to', 'the', 'Bay', ""Area's"", 'standard', 'transit', 'maps', 'coming', 'soon,', 'and', '@MTCBATA', 'certainly', 'deserves', 'credit', 'for', 'moving', 'that', 'forward.', '']","['ill', 'in', 'mar', 'the']","['big', 'certain', 'certainly', 'credit', 'da', 'for', 'forward', 'great', 'have', 'improve', 'improvement', 'improvements', 'in', 'moving', 'on', 'pro', 'serve', 'the', 'will']",18.983805668016196
966,24,"@theGreaterMarin @transitmap @MTCBATA This is the product of @MTCBATA's regional transit mapping effort over the past 2 years, done alongside an update to regional wayfinding conventions. @City_ID was the design firm. @SPUR_Urbanist's advocacy around wayfinding was critical to making this happen. ",2019-08-21 17:09:00,1219.0,72.0,0.0590648072190319,1.0,"[['@theGreaterMarin'], ['@transitmap'], ['@MTCBATA'], [""@MTCBATA's""], ['@City_ID'], [""@SPUR_Urbanist's""]]",13.0,25.0,0.0,"['a', 'ac', 'ad', 'al', 'along', 'an', 'ap', 'ar', 'around', 'as', ""a's"", 'at', 'ay', 'b', 'ba', 'c', 'ca', 'ci', 'cit', 'co', 'con', 'cr', 'ct', 'cy', 'd', 'da', 'date', 'de', 'di', 'do', 'don', 'done', 'du', 'e', 'ea', 'ef', 'eg', 'en', 'er', 'es', 'f', 'ff', 'fi', 'find', 'fo', 'for', 'g', 'gi', 'gr', 'gs', 'h', 'he', 'hi', 'his', 'i', 'ic', 'id', 'ig', 'in', 'io', 'ir', 'is', 'it', 'k', 'l', 'lo', 'm', 'ma', 'mt', 'n', 'na', 'nd', 'ne', 'ng', 'ni', 'ns', 'nt', 'o', 'oc', 'od', 'of', 'on', 'one', 'or', 'ou', 'over', 'p', 'pas', 'past', 'pd', 'pe', 'pi', 'pp', 'pr', 'pu', 'r', 'ra', 'ran', 're', 'ri', 'rm', 'ro', 'rs', 'rt', 's', 'si', 'side', 'sp', 'st', 't', 'tc', 'te', 'th', 'the', 'this', 'ti', 'tm', 'to', 'tr', ""t's"", 'u', 'un', 'up', 'ur', 'v', 've', 've', 'vo', 'w', 'wa', 'was', 'way', 'y']",,"['@theGreaterMarin', '@transitmap', '@MTCBATA', 'This', 'is', 'the', 'product', 'of', ""@MTCBATA's"", 'regional', 'transit', 'mapping', 'effort', 'over', 'the', 'past', '2', 'years,', 'done', 'alongside', 'an', 'update', 'to', 'regional', 'wayfinding', 'conventions.', '@City_ID', 'was', 'the', 'design', 'firm.', ""@SPUR_Urbanist's"", 'advocacy', 'around', 'wayfinding', 'was', 'critical', 'to', 'making', 'this', 'happen.', '']","['critic', 'critical', 'ding', 'in', 'mar', 'the', 'vent']","['as', 'da', 'ear', 'effort', 'firm', 'for', 'great', 'in', 'of', 'on', 'over', 'pro', 'round', 'the', 'up', 'vent', 'way', 'yea']",17.976510067114095
967,25,"Action Alert: Show your support for environmentally-friendly transportation investments in Contra Costa County, before the @CCTA meeting tomorrow. It only takes 30 seconds -- sign this @TransForm_Alert petition today! 

https://t.co/DqD98eoIY5 ",2019-08-20 15:30:00,479.0,5.0,0.0104384133611691,0.0,"[['@CCTA'], ['@TransForm_Alert']]",0.0,0.0,4.0,"['a', 'ac', 'act', 'al', 'all', 'an', 'at', 'ay', 'b', 'be', 'before', 'c', 'cc', 'co', 'con', 'ct', 'd', 'da', 'dl', 'ds', 'e', 'ec', 'ee', 'ef', 'en', 'end', 'eo', 'er', 'es', 'est', 'et', 'f', 'fo', 'for', 'fr', 'g', 'h', 'he', 'hi', 'his', 'ho', 'how', 'http', 'i', 'ie', 'ig', 'in', 'io', 'ir', 'is', 'it', 'iy', 'k', 'ke', 'l', 'le', 'll', 'll', 'm', 'me', 'mo', 'n', 'nd', 'ng', 'nl', 'ns', 'nt', 'o', 'od', 'oi', 'om', 'on', 'only', 'or', 'os', 'ou', 'our', 'ow', 'p', 'pe', 'po', 'pp', 'ps', 'q', 'r', 'ra', 'ran', 're', 'ri', 'rm', 'ro', 'rr', 'rt', 's', 'se', 'sec', 'second', 'sf', 'show', 'si', 'sp', 'st', 'sup', 't', 'take', 'th', 'the', 'this', 'ti', 'tm', 'to', 'tp', 'tr', 'ts', 'tt', 'u', 'un', 'up', 'ur', 'v', 've', 've', 'w', 'y', 'you', 'your']",https://t.co/DqD98eoIY5,"['Action', 'Alert:', 'Show', 'your', 'support', 'for', 'environmentally-friendly', 'transportation', 'investments', 'in', 'Contra', 'Costa', 'County,', 'before', 'the', '@CCTA', 'meeting', 'tomorrow.', 'It', 'only', 'takes', '30', 'seconds', '--', 'sign', 'this', '@TransForm_Alert', 'petition', 'today!', '\n\nhttps://t.co/DqD98eoIY5', '']","['in', 'the']","['action', 'alert', 'all', 'da', 'for', 'friend', 'friendly', 'how', 'in', 'invest', 'mental', 'on', 'show', 'sport', 'sup', 'support', 'take', 'tall', 'the', 'today', 'transform', 'up', 'vest', 'yo', 'you']",24.991803278688526
968,26,"Thank you to the leadership shown by @CityofSanJose Mayor @sliccardo and Councilmembers @devdavis @mayaesparzaSJ @Sergio4D2 @RaulPeralez in advocating for further study of seamless transit integration to create a rider-first system, alongside pursuing the @Caltrain business plan https://t.co/eCcWy7pbG3 ",2019-08-19 18:55:00,1505.0,28.0,0.0186046511627906,2.0,"[['@CityofSanJose'], ['@sliccardo'], ['@devdavis'], ['@mayaesparzaSJ'], ['@Sergio4D2'], ['@RaulPeralez'], ['@Caltrain']]",11.0,4.0,0.0,"['a', 'ad', 'ae', 'ain', 'al', 'along', 'am', 'an', 'and', 'ar', 'as', 'at', 'au', 'av', 'ay', 'b', 'be', 'bu', 'by', 'c', 'ca', 'cc', 'ci', 'cit', 'co', 'cr', 'd', 'd2', 'da', 'de', 'do', 'dy', 'e', 'ea', 'ec', 'eg', 'em', 'er', 'es', 'ev', 'f', 'fi', 'first', 'fo', 'for', 'fs', 'fu', 'further', 'g', 'gi', 'gr', 'gs', 'h', 'he', 'her', 'hi', 'ho', 'how', 'http', 'i', 'ic', 'id', 'il', 'in', 'io', 'ip', 'ir', 'is', 'it', 'j', 'k', 'l', 'la', 'le', 'les', 'less', 'lo', 'lt', 'm', 'ma', 'may', 'me', 'ml', 'n', 'nc', 'nd', 'ne', 'ng', 'nj', 'ns', 'nt', 'o', 'oc', 'of', 'on', 'or', 'os', 'ou', 'ow', 'own', 'p', 'par', 'pe', 'per', 'pl', 'ps', 'pu', 'r', 'ra', 'ran', 'rd', 're', 'ri', 'rs', 'rt', 's', 'sa', 'se', 'show', 'shown', 'si', 'side', 'sj', 'sl', 'sp', 'ss', 'st', 'sy', 'system', 't', 'te', 'th', 'than', 'thank', 'the', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'ui', 'un', 'ur', 'us', 'v', 'vd', 'vo', 'w', 'y', 'you', 'ys', 'z']",https://t.co/eCcWy7pbG3,"['Thank', 'you', 'to', 'the', 'leadership', 'shown', 'by', '@CityofSanJose', 'Mayor', '@sliccardo', 'and', 'Councilmembers', '@devdavis', '@mayaesparzaSJ', '@Sergio4D2', '@RaulPeralez', 'in', 'advocating', 'for', 'further', 'study', 'of', 'seamless', 'transit', 'integration', 'to', 'create', 'a', 'rider-first', 'system,', 'alongside', 'pursuing', 'the', '@Caltrain', 'business', 'plan', 'https://t.co/eCcWy7pbG3', '']","['in', 'sin', 'the']","['as', 'create', 'da', 'first', 'for', 'hip', 'how', 'in', 'lead', 'leader', 'leadership', 'of', 'on', 'seamless', 'show', 'stud', 'study', 'thank', 'the', 'yo', 'you']",20.99013157894737
969,27,And San Jose: we’ll see you at @VivaCalleSJ on September 22nd!  Wanna volunteer and help us out?  DM us! ,2019-08-19 03:19:00,1543.0,16.0,0.0103694102397926,0.0,[['@VivaCalleSJ']],3.0,10.0,0.0,"['a', 'ac', 'al', 'all', 'an', 'and', 'at', 'b', 'be', 'c', 'ca', 'call', 'd', 'e', 'ee', 'el', 'em', 'ep', 'er', 'es', 'h', 'he', 'help', 'i', 'iv', 'j', 'l', 'le', 'les', 'll', 'll', 'm', 'n', 'na', 'nd', 'nn', 'nt', 'o', 'ol', 'on', 'os', 'ou', 'out', 'p', 'pt', 'r', 's', 'sa', 'se', 'see', 'sj', 't', 'te', 'u', 'un', 'us', 'ut', 'v', 'va', 'vo', 'vol', 'w', 'wa', 'we', 'y', 'you']",,"['And', 'San', 'Jose:', 'we’ll', 'see', 'you', 'at', '@VivaCalleSJ', 'on', 'September', '22nd!', '', 'Wanna', 'volunteer', 'and', 'help', 'us', 'out?', '', 'DM', 'us!', '']",[],"['all', 'help', 'on', 'viva', 'volunteer', 'yo', 'you']",7.0
970,28,"Thx to 1000s of people today at @SundayStreets SOMA who supported our vision, signed the petition, and encouraged us to keep up the fight. We’re making waves with your support 🌊 Together we’ll create a @seamlessbayarea in 2020! 🚀  https://t.co/OUiekZQ7mY ",2019-08-19 03:12:00,1354.0,25.0,0.018463810930576,3.0,"[['@SundayStreets'], ['@seamlessbayarea']]",13.0,4.0,4.0,"['0s', 'a', 'ag', 'am', 'an', 'and', 'ar', 'are', 'at', 'av', 'ay', 'b', 'ba', 'c', 'co', 'cr', 'd', 'da', 'e', 'ea', 'ed', 'ee', 'en', 'eo', 'ep', 'er', 'es', 'et', 'f', 'fi', 'g', 'ge', 'get', 'h', 'he', 'her', 'ho', 'http', 'i', 'ie', 'ig', 'in', 'io', 'is', 'it', 'k', 'ke', 'keep', 'l', 'le', 'les', 'less', 'll', 'll', 'm', 'ma', 'ml', 'my', 'n', 'nc', 'nd', 'ne', 'ng', 'o', 'od', 'of', 'og', 'om', 'on', 'op', 'or', 'ou', 'our', 'p', 'pe', 'pl', 'po', 'pp', 'ps', 'q', 'r', 'ra', 're', 'rt', 's', 'se', 'si', 'so', 'ss', 'st', 'sup', 't', 'te', 'th', 'the', 'ti', 'to', 'together', 'tp', 'tr', 'ts', 'tt', 'u', 'ui', 'un', 'up', 'ur', 'us', 'v', 've', 've', 'w', 'wa', 'we', 'who', 'wi', 'with', 'x', 'y', 'you', 'your', 'ys', 'z']",https://t.co/OUiekZQ7mY,"['Thx', 'to', '1000s', 'of', 'people', 'today', 'at', '@SundayStreets', 'SOMA', 'who', 'supported', 'our', 'vision,', 'signed', 'the', 'petition,', 'and', 'encouraged', 'us', 'to', 'keep', 'up', 'the', 'fight.', 'We’re', 'making', 'waves', 'with', 'your', 'support', '🌊', 'Together', 'we’ll', 'create', 'a', '@seamlessbayarea', 'in', '2020!', '🚀', '', 'https://t.co/OUiekZQ7mY', '']","['fight', 'in', 'rage', 'the']","['courage', 'create', 'da', 'encourage', 'in', 'of', 'on', 'seamless', 'sun', 'sup', 'support', 'supported', 'the', 'today', 'together', 'up', 'vision', 'wave', 'wit', 'with', 'yare', 'yo', 'you']",22.984313725490196
971,29,"Apparently more frequent service (104); cleaner buses + trains (62), running transit as one seamless system (50), &amp; better regional connections (47) would get more people using transit. So why don’t we govern or operate Bay Area transit to achieve 3/4 these outcomes? https://t.co/MQ4cLUmKv9 ",2019-08-19 03:12:00,7424.0,858.0,0.1155711206896551,24.0,[],67.0,31.0,3.0,"['a', 'ac', 'ain', 'al', 'am', 'an', 'ap', 'apparently', 'ar', 'are', 'aren', 'arent', 'as', 'at', 'ay', 'b', 'ba', 'be', 'better', 'bu', 'c', 'ce', 'ch', 'cl', 'co', 'com', 'come', 'comes', 'con', 'ct', 'd', 'do', 'don', 'e', 'ea', 'ec', 'eg', 'em', 'en', 'eo', 'eq', 'er', 'es', 'et', 'ev', 'f', 'fr', 'g', 'ge', 'get', 'gi', 'go', 'h', 'he', 'hes', 'hi', 'http', 'hy', 'i', 'ic', 'ie', 'in', 'io', 'it', 'k', 'l', 'le', 'les', 'less', 'm', 'me', 'ml', 'mo', 'more', 'n', 'na', 'ne', 'ng', 'ni', 'nn', 'ns', 'nt', 'o', 'om', 'on', 'one', 'op', 'or', 'ou', 'out', 'over', 'p', 'par', 'pe', 'per', 'pl', 'pp', 'ps', 'q', 'qu', 'que', 'r', 'ra', 'ran', 're', 'rn', 'ru', 'run', 'rv', 's', 'se', 'si', 'so', 'ss', 'st', 'sy', 'system', 't', 'tc', 'te', 'th', 'the', 'these', 'ti', 'tl', 'to', 'tp', 'tr', 'tt', 'u', 'ue', 'um', 'un', 'us', 'use', 'uses', 'using', 'ut', 'v', 've', 've', 'w', 'we', 'why', 'wo', 'would', 'y', 'ys']",https://t.co/MQ4cLUmKv9,"['Apparently', 'more', 'frequent', 'service', '(104);', 'cleaner', 'buses', '+', 'trains', '(62),', 'running', 'transit', 'as', 'one', 'seamless', 'system', '(50),', '&amp;', 'better', 'regional', 'connections', '(47)', 'would', 'get', 'more', 'people', 'using', 'transit.', 'So', 'why', 'don’t', 'we', 'govern', 'or', 'operate', 'Bay', 'Area', 'transit', 'to', 'achieve', '3/4', 'these', 'outcomes?', 'https://t.co/MQ4cLUmKv9', '']","['in', 'sin', 'the', 'vice']","['achieve', 'as', 'bet', 'better', 'clean', 'connect', 'connection', 'go', 'in', 'lean', 'more', 'on', 'over', 'run', 'seamless', 'service', 'the', 'use', 'would']",18.986486486486488
